Unnamed: 0,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_description
440,2022,MI,FT,Data Analyst,40000,EUR,43966,GR,100,GR,M,"Develop dashboards in Tableau or Power BI, track KPIs, and present findings to non-technical teams. Mid-level role involving independent projects and team collaboration. Key skills: Tableau, SQL, TensorFlow."
441,2022,MI,FT,Data Analyst,30000,EUR,32974,GR,100,GR,M,"Query databases, clean datasets, and perform exploratory analysis to uncover insights for operational improvements. Mid-level role involving independent projects and team collaboration. Key skills: TensorFlow, Tableau, SQL."
442,2022,MI,FT,Data Engineer,75000,GBP,98158,GB,100,GB,M,"Develop infrastructure for big data handling, including cloud-based storage and distributed computing frameworks. Mid-level role involving independent projects and team collaboration. Key skills: AWS, Python, SQL."
443,2022,MI,FT,Data Engineer,60000,GBP,78526,GB,100,GB,M,"Build and maintain scalable data pipelines to ensure efficient data flow from sources to analytics platforms. Mid-level role involving independent projects and team collaboration. Key skills: Spark, AWS, SQL."
444,2022,SE,FT,Data Scientist,215300,USD,215300,US,0,US,L,"Utilize statistical modeling and machine learning to analyze large datasets and provide actionable insights for business growth. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, SQL, AWS."
445,2022,MI,FT,Data Engineer,70000,EUR,76940,GR,100,GR,M,"Develop infrastructure for big data handling, including cloud-based storage and distributed computing frameworks. Mid-level role involving independent projects and team collaboration. Key skills: SQL, TensorFlow, AWS."
446,2022,SE,FT,Data Engineer,209100,USD,209100,US,100,US,L,"Monitor data quality, implement data governance, and automate workflows using tools like Apache Spark and AWS. Senior position leading initiatives and mentoring juniors. Key skills: SQL, AWS, TensorFlow."
447,2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,L,"Collaborate with data scientists to create robust data architectures that support machine learning workflows. Senior position leading initiatives and mentoring juniors. Key skills: Spark, Tableau, Python."
448,2022,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,"Build and maintain scalable data pipelines to ensure efficient data flow from sources to analytics platforms. Senior position leading initiatives and mentoring juniors. Key skills: AWS, TensorFlow, Spark."
449,2022,EN,FT,ML Engineer,20000,EUR,21983,PT,100,PT,L,General data role involving analysis and modeling.
450,2022,SE,FT,Data Engineer,80000,USD,80000,US,100,US,M,"Design ETL processes, optimize databases, and integrate data from multiple systems for real-time processing. Senior position leading initiatives and mentoring juniors. Key skills: Spark, SQL, Tableau."
451,2022,MI,FT,Machine Learning Developer,100000,CAD,78791,CA,100,CA,M,General data role involving analysis and modeling.
452,2022,EX,FT,Director of Data Science,250000,CAD,196979,CA,50,CA,L,General data role involving analysis and modeling.
453,2022,MI,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,S,"Develop custom solutions for computer vision or NLP tasks, focusing on deployment and maintenance. Mid-level role involving independent projects and team collaboration. Key skills: Tableau, Spark, Python."
454,2022,EN,FT,Computer Vision Engineer,125000,USD,125000,US,0,US,M,General data role involving analysis and modeling.
455,2022,MI,FT,NLP Engineer,240000,CNY,37236,US,50,US,L,General data role involving analysis and modeling.
456,2022,SE,FT,Data Engineer,105000,USD,105000,US,100,US,M,"Monitor data quality, implement data governance, and automate workflows using tools like Apache Spark and AWS. Senior position leading initiatives and mentoring juniors. Key skills: Spark, Python, TensorFlow."
457,2022,SE,FT,Lead Machine Learning Engineer,80000,EUR,87932,DE,0,DE,M,General data role involving analysis and modeling.
458,2022,MI,FT,Business Data Analyst,1400000,INR,18442,IN,100,IN,M,General data role involving analysis and modeling.
459,2022,MI,FT,Data Scientist,2400000,INR,31615,IN,100,IN,L,"Design experiments, build predictive models, and collaborate with teams to optimize data-driven decision-making processes. Mid-level role involving independent projects and team collaboration. Key skills: Spark, Python, Tableau."
460,2022,MI,FT,Machine Learning Infrastructure Engineer,53000,EUR,58255,PT,50,PT,L,General data role involving analysis and modeling.
461,2022,EN,FT,Financial Data Analyst,100000,USD,100000,US,50,US,L,General data role involving analysis and modeling.
462,2022,MI,PT,Data Engineer,50000,EUR,54957,DE,50,DE,L,"Develop infrastructure for big data handling, including cloud-based storage and distributed computing frameworks. Mid-level role involving independent projects and team collaboration. Key skills: TensorFlow, SQL, Tableau."
463,2022,EN,FT,Data Scientist,1400000,INR,18442,IN,100,IN,M,"Utilize statistical modeling and machine learning to analyze large datasets and provide actionable insights for business growth. Entry-level position requiring basic knowledge and eagerness to learn. Key skills: Spark, TensorFlow, SQL."
464,2022,SE,FT,Principal Data Scientist,148000,EUR,162674,DE,100,DE,M,General data role involving analysis and modeling.
465,2022,EN,FT,Data Engineer,120000,USD,120000,US,100,US,M,"Collaborate with data scientists to create robust data architectures that support machine learning workflows. Entry-level position requiring basic knowledge and eagerness to learn. Key skills: Spark, TensorFlow, SQL."
466,2022,SE,FT,Research Scientist,144000,USD,144000,US,50,US,L,"Explore theoretical models, run simulations, and apply results to real-world applications. Senior position leading initiatives and mentoring juniors. Key skills: SQL, Python, TensorFlow."
467,2022,SE,FT,Data Scientist,104890,USD,104890,US,100,US,M,"Utilize statistical modeling and machine learning to analyze large datasets and provide actionable insights for business growth. Senior position leading initiatives and mentoring juniors. Key skills: TensorFlow, AWS, SQL."
468,2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,"Monitor data quality, implement data governance, and automate workflows using tools like Apache Spark and AWS. Senior position leading initiatives and mentoring juniors. Key skills: Spark, AWS, TensorFlow."
469,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,"Conduct A/B testing, interpret complex data, and communicate findings to stakeholders using tools like Python and SQL. Senior position leading initiatives and mentoring juniors. Key skills: TensorFlow, Python, AWS."
470,2022,MI,FT,Data Analyst,135000,USD,135000,US,100,US,M,"Use SQL and Excel to process data, identify anomalies, and recommend actions based on performance metrics. Mid-level role involving independent projects and team collaboration. Key skills: SQL, Spark, TensorFlow."
471,2022,MI,FT,Data Analyst,50000,USD,50000,US,100,US,M,"Use SQL and Excel to process data, identify anomalies, and recommend actions based on performance metrics. Mid-level role involving independent projects and team collaboration. Key skills: SQL, Spark, Python."
472,2022,SE,FT,Data Scientist,220000,USD,220000,US,100,US,M,"Apply advanced analytics techniques to uncover patterns in data and develop algorithms for forecasting and classification. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, Spark, AWS."
473,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,"Conduct A/B testing, interpret complex data, and communicate findings to stakeholders using tools like Python and SQL. Senior position leading initiatives and mentoring juniors. Key skills: SQL, AWS, Python."
474,2022,MI,FT,Data Scientist,140000,GBP,183228,GB,0,GB,M,"Conduct A/B testing, interpret complex data, and communicate findings to stakeholders using tools like Python and SQL. Mid-level role involving independent projects and team collaboration. Key skills: TensorFlow, AWS, Spark."
475,2022,MI,FT,Data Scientist,70000,GBP,91614,GB,0,GB,M,"Work on data visualization, feature engineering, and model deployment to support product development and strategy. Mid-level role involving independent projects and team collaboration. Key skills: SQL, AWS, Python."
476,2022,SE,FT,Data Scientist,185100,USD,185100,US,100,US,M,"Work on data visualization, feature engineering, and model deployment to support product development and strategy. Senior position leading initiatives and mentoring juniors. Key skills: SQL, Tableau, AWS."
477,2022,SE,FT,Machine Learning Engineer,220000,USD,220000,US,100,US,M,"Collaborate on feature selection, model training, and A/B testing using frameworks like TensorFlow and PyTorch. Senior position leading initiatives and mentoring juniors. Key skills: SQL, Spark, AWS."
478,2022,MI,FT,Data Scientist,200000,USD,200000,US,100,US,M,"Conduct A/B testing, interpret complex data, and communicate findings to stakeholders using tools like Python and SQL. Mid-level role involving independent projects and team collaboration. Key skills: Spark, AWS, SQL."
479,2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,M,"Apply advanced analytics techniques to uncover patterns in data and develop algorithms for forecasting and classification. Mid-level role involving independent projects and team collaboration. Key skills: AWS, Tableau, TensorFlow."
480,2022,SE,FT,Machine Learning Engineer,120000,USD,120000,AE,100,AE,S,"Collaborate on feature selection, model training, and A/B testing using frameworks like TensorFlow and PyTorch. Senior position leading initiatives and mentoring juniors. Key skills: AWS, Python, Tableau."
481,2022,SE,FT,Machine Learning Engineer,65000,USD,65000,AE,100,AE,S,"Collaborate on feature selection, model training, and A/B testing using frameworks like TensorFlow and PyTorch. Senior position leading initiatives and mentoring juniors. Key skills: TensorFlow, Spark, Python."
482,2022,EX,FT,Data Engineer,324000,USD,324000,US,100,US,M,"Monitor data quality, implement data governance, and automate workflows using tools like Apache Spark and AWS. Executive role overseeing strategy and innovation. Key skills: Python, AWS, SQL."
483,2022,EX,FT,Data Engineer,216000,USD,216000,US,100,US,M,"Build and maintain scalable data pipelines to ensure efficient data flow from sources to analytics platforms. Executive role overseeing strategy and innovation. Key skills: TensorFlow, SQL, Tableau."
484,2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,"Build and maintain scalable data pipelines to ensure efficient data flow from sources to analytics platforms. Senior position leading initiatives and mentoring juniors. Key skills: TensorFlow, AWS, SQL."
485,2022,SE,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,M,"Develop custom solutions for computer vision or NLP tasks, focusing on deployment and maintenance. Senior position leading initiatives and mentoring juniors. Key skills: Spark, TensorFlow, Tableau."
486,2022,SE,FT,Data Scientist,230000,USD,230000,US,100,US,M,"Design experiments, build predictive models, and collaborate with teams to optimize data-driven decision-making processes. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, AWS, SQL."
487,2022,EN,PT,Data Scientist,100000,USD,100000,DZ,50,DZ,M,"Conduct A/B testing, interpret complex data, and communicate findings to stakeholders using tools like Python and SQL. Entry-level position requiring basic knowledge and eagerness to learn. Key skills: TensorFlow, Spark, Tableau."
488,2022,MI,FL,Data Scientist,100000,USD,100000,CA,100,US,M,"Work on data visualization, feature engineering, and model deployment to support product development and strategy. Mid-level role involving independent projects and team collaboration. Key skills: Python, Spark, TensorFlow."
489,2022,EN,CT,Applied Machine Learning Scientist,29000,EUR,31875,TN,100,CZ,M,General data role involving analysis and modeling.
490,2022,SE,FT,Head of Data,200000,USD,200000,MY,100,US,M,General data role involving analysis and modeling.
491,2022,MI,FT,Principal Data Analyst,75000,USD,75000,CA,100,CA,S,General data role involving analysis and modeling.
492,2022,MI,FT,Data Scientist,150000,PLN,35590,PL,100,PL,L,"Work on data visualization, feature engineering, and model deployment to support product development and strategy. Mid-level role involving independent projects and team collaboration. Key skills: SQL, AWS, Python."
493,2022,SE,FT,Machine Learning Developer,100000,CAD,78791,CA,100,CA,M,General data role involving analysis and modeling.
494,2022,SE,FT,Data Scientist,100000,USD,100000,BR,100,US,M,"Apply advanced analytics techniques to uncover patterns in data and develop algorithms for forecasting and classification. Senior position leading initiatives and mentoring juniors. Key skills: AWS, Python, Spark."
495,2022,MI,FT,Machine Learning Scientist,153000,USD,153000,US,50,US,M,General data role involving analysis and modeling.
496,2022,EN,FT,Data Engineer,52800,EUR,58035,PK,100,DE,M,"Build and maintain scalable data pipelines to ensure efficient data flow from sources to analytics platforms. Entry-level position requiring basic knowledge and eagerness to learn. Key skills: Tableau, TensorFlow, Spark."
497,2022,SE,FT,Data Scientist,165000,USD,165000,US,100,US,M,"Utilize statistical modeling and machine learning to analyze large datasets and provide actionable insights for business growth. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, Python, SQL."
498,2022,SE,FT,Research Scientist,85000,EUR,93427,FR,50,FR,L,"Conduct cutting-edge research in AI, publish findings, and develop novel algorithms for complex problems. Senior position leading initiatives and mentoring juniors. Key skills: SQL, Python, Spark."
499,2022,EN,FT,Data Scientist,66500,CAD,52396,CA,100,CA,L,"Design experiments, build predictive models, and collaborate with teams to optimize data-driven decision-making processes. Entry-level position requiring basic knowledge and eagerness to learn. Key skills: SQL, TensorFlow, Tableau."
500,2022,SE,FT,Machine Learning Engineer,57000,EUR,62651,NL,100,NL,L,"Implement and deploy machine learning models into production environments for scalable applications. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, TensorFlow, Python."
501,2022,MI,FT,Head of Data,30000,EUR,32974,EE,100,EE,S,General data role involving analysis and modeling.
502,2022,EN,FT,Data Scientist,40000,USD,40000,JP,100,MY,L,"Conduct A/B testing, interpret complex data, and communicate findings to stakeholders using tools like Python and SQL. Entry-level position requiring basic knowledge and eagerness to learn. Key skills: Python, Tableau, SQL."
503,2022,MI,FT,Machine Learning Engineer,121000,AUD,87425,AU,100,AU,L,"Collaborate on feature selection, model training, and A/B testing using frameworks like TensorFlow and PyTorch. Mid-level role involving independent projects and team collaboration. Key skills: Python, SQL, Tableau."
504,2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M,"Monitor data quality, implement data governance, and automate workflows using tools like Apache Spark and AWS. Senior position leading initiatives and mentoring juniors. Key skills: Python, SQL, TensorFlow."
505,2022,EN,FT,Data Scientist,120000,AUD,86703,AU,50,AU,M,"Utilize statistical modeling and machine learning to analyze large datasets and provide actionable insights for business growth. Entry-level position requiring basic knowledge and eagerness to learn. Key skills: SQL, Spark, TensorFlow."
506,2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,BO,100,US,L,General data role involving analysis and modeling.
507,2022,MI,FT,Research Scientist,59000,EUR,64849,AT,0,AT,L,"Design research protocols, evaluate hypotheses, and contribute to academic or industry advancements. Mid-level role involving independent projects and team collaboration. Key skills: AWS, TensorFlow, Python."
508,2022,EN,FT,Research Scientist,120000,USD,120000,US,100,US,L,"Explore theoretical models, run simulations, and apply results to real-world applications. Entry-level position requiring basic knowledge and eagerness to learn. Key skills: TensorFlow, Python, Tableau."
509,2022,MI,FT,Applied Data Scientist,157000,USD,157000,US,100,US,L,General data role involving analysis and modeling.
510,2022,EN,FT,Computer Vision Software Engineer,150000,USD,150000,AU,100,AU,S,General data role involving analysis and modeling.
511,2022,MI,FT,Business Data Analyst,90000,CAD,70912,CA,50,CA,L,General data role involving analysis and modeling.
512,2022,EN,FT,Data Engineer,65000,USD,65000,US,100,US,S,"Build and maintain scalable data pipelines to ensure efficient data flow from sources to analytics platforms. Entry-level position requiring basic knowledge and eagerness to learn. Key skills: Tableau, AWS, Python."
513,2022,SE,FT,Machine Learning Engineer,65000,EUR,71444,IE,100,IE,S,"Develop custom solutions for computer vision or NLP tasks, focusing on deployment and maintenance. Senior position leading initiatives and mentoring juniors. Key skills: Python, Tableau, SQL."
514,2022,EN,FT,Data Analytics Engineer,20000,USD,20000,PK,0,PK,M,General data role involving analysis and modeling.
515,2022,MI,FT,Data Scientist,48000,USD,48000,RU,100,US,S,"Apply advanced analytics techniques to uncover patterns in data and develop algorithms for forecasting and classification. Mid-level role involving independent projects and team collaboration. Key skills: TensorFlow, Python, AWS."
516,2022,SE,FT,Data Science Manager,152500,USD,152500,US,100,US,M,"Monitor team performance, handle stakeholder communications, and promote best practices in data ethics. Senior position leading initiatives and mentoring juniors. Key skills: Python, Tableau, AWS."
517,2022,MI,FT,Data Engineer,62000,EUR,68147,FR,100,FR,M,"Monitor data quality, implement data governance, and automate workflows using tools like Apache Spark and AWS. Mid-level role involving independent projects and team collaboration. Key skills: Spark, Tableau, SQL."
518,2022,MI,FT,Data Scientist,115000,CHF,122346,CH,0,CH,L,"Conduct A/B testing, interpret complex data, and communicate findings to stakeholders using tools like Python and SQL. Mid-level role involving independent projects and team collaboration. Key skills: TensorFlow, AWS, Tableau."
519,2022,SE,FT,Applied Data Scientist,380000,USD,380000,US,100,US,L,General data role involving analysis and modeling.
520,2022,MI,FT,Data Scientist,88000,CAD,69336,CA,100,CA,M,"Conduct A/B testing, interpret complex data, and communicate findings to stakeholders using tools like Python and SQL. Mid-level role involving independent projects and team collaboration. Key skills: Spark, TensorFlow, SQL."
521,2022,EN,FT,Computer Vision Engineer,10000,USD,10000,PT,100,LU,M,General data role involving analysis and modeling.
522,2022,MI,FT,Data Analyst,20000,USD,20000,GR,100,GR,S,"Develop dashboards in Tableau or Power BI, track KPIs, and present findings to non-technical teams. Mid-level role involving independent projects and team collaboration. Key skills: Python, Spark, SQL."
523,2022,SE,FT,Data Analytics Lead,405000,USD,405000,US,100,US,L,General data role involving analysis and modeling.
524,2022,MI,FT,Data Scientist,135000,USD,135000,US,100,US,L,"Work on data visualization, feature engineering, and model deployment to support product development and strategy. Mid-level role involving independent projects and team collaboration. Key skills: AWS, SQL, Tableau."
525,2022,SE,FT,Applied Data Scientist,177000,USD,177000,US,100,US,L,General data role involving analysis and modeling.
526,2022,MI,FT,Data Scientist,78000,USD,78000,US,100,US,M,"Work on data visualization, feature engineering, and model deployment to support product development and strategy. Mid-level role involving independent projects and team collaboration. Key skills: Python, Tableau, Spark."
527,2022,SE,FT,Data Analyst,135000,USD,135000,US,100,US,M,"Query databases, clean datasets, and perform exploratory analysis to uncover insights for operational improvements. Senior position leading initiatives and mentoring juniors. Key skills: Python, Spark, Tableau."
528,2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,"Develop dashboards in Tableau or Power BI, track KPIs, and present findings to non-technical teams. Senior position leading initiatives and mentoring juniors. Key skills: Spark, Python, Tableau."
529,2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M,"Use SQL and Excel to process data, identify anomalies, and recommend actions based on performance metrics. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, SQL, TensorFlow."
530,2022,MI,FT,Data Analyst,85000,USD,85000,CA,0,CA,M,"Develop dashboards in Tableau or Power BI, track KPIs, and present findings to non-technical teams. Mid-level role involving independent projects and team collaboration. Key skills: TensorFlow, Spark, Tableau."
531,2022,MI,FT,Data Analyst,75000,USD,75000,CA,0,CA,M,"Develop dashboards in Tableau or Power BI, track KPIs, and present findings to non-technical teams. Mid-level role involving independent projects and team collaboration. Key skills: Python, TensorFlow, Tableau."
532,2022,SE,FT,Machine Learning Engineer,214000,USD,214000,US,100,US,M,"Implement and deploy machine learning models into production environments for scalable applications. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, AWS, SQL."
533,2022,SE,FT,Machine Learning Engineer,192600,USD,192600,US,100,US,M,"Optimize algorithms for performance, integrate ML systems with software architecture, and monitor model drift. Senior position leading initiatives and mentoring juniors. Key skills: Spark, Python, SQL."
534,2022,SE,FT,Data Architect,266400,USD,266400,US,100,US,M,General data role involving analysis and modeling.
535,2022,SE,FT,Data Architect,213120,USD,213120,US,100,US,M,General data role involving analysis and modeling.
536,2022,SE,FT,Data Analyst,112900,USD,112900,US,100,US,M,"Develop dashboards in Tableau or Power BI, track KPIs, and present findings to non-technical teams. Senior position leading initiatives and mentoring juniors. Key skills: Python, AWS, SQL."
537,2022,SE,FT,Data Engineer,155000,USD,155000,US,100,US,M,"Design ETL processes, optimize databases, and integrate data from multiple systems for real-time processing. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, SQL, AWS."
538,2022,MI,FT,Data Scientist,141300,USD,141300,US,0,US,M,"Utilize statistical modeling and machine learning to analyze large datasets and provide actionable insights for business growth. Mid-level role involving independent projects and team collaboration. Key skills: Tableau, Spark, TensorFlow."
539,2022,MI,FT,Data Scientist,102100,USD,102100,US,0,US,M,"Utilize statistical modeling and machine learning to analyze large datasets and provide actionable insights for business growth. Mid-level role involving independent projects and team collaboration. Key skills: Tableau, Spark, TensorFlow."
540,2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,"Query databases, clean datasets, and perform exploratory analysis to uncover insights for operational improvements. Senior position leading initiatives and mentoring juniors. Key skills: Spark, TensorFlow, Tableau."
541,2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,"Conduct ad-hoc analyses, forecast metrics, and assist in data-driven marketing or product strategies. Senior position leading initiatives and mentoring juniors. Key skills: AWS, SQL, Python."
542,2022,MI,FT,Data Engineer,206699,USD,206699,US,0,US,M,"Build and maintain scalable data pipelines to ensure efficient data flow from sources to analytics platforms. Mid-level role involving independent projects and team collaboration. Key skills: Spark, SQL, Tableau."
543,2022,MI,FT,Data Engineer,99100,USD,99100,US,0,US,M,"Monitor data quality, implement data governance, and automate workflows using tools like Apache Spark and AWS. Mid-level role involving independent projects and team collaboration. Key skills: Python, Spark, SQL."
544,2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,"Develop infrastructure for big data handling, including cloud-based storage and distributed computing frameworks. Senior position leading initiatives and mentoring juniors. Key skills: Spark, Tableau, SQL."
545,2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M,"Design ETL processes, optimize databases, and integrate data from multiple systems for real-time processing. Senior position leading initiatives and mentoring juniors. Key skills: Spark, SQL, Tableau."
546,2022,SE,FT,Data Engineer,110500,USD,110500,US,100,US,M,"Monitor data quality, implement data governance, and automate workflows using tools like Apache Spark and AWS. Senior position leading initiatives and mentoring juniors. Key skills: SQL, AWS, TensorFlow."
547,2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,"Build and maintain scalable data pipelines to ensure efficient data flow from sources to analytics platforms. Senior position leading initiatives and mentoring juniors. Key skills: TensorFlow, SQL, Python."
548,2022,SE,FT,Data Analyst,99050,USD,99050,US,100,US,M,"Use SQL and Excel to process data, identify anomalies, and recommend actions based on performance metrics. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, AWS, TensorFlow."
549,2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,"Develop infrastructure for big data handling, including cloud-based storage and distributed computing frameworks. Senior position leading initiatives and mentoring juniors. Key skills: Spark, SQL, Python."
550,2022,SE,FT,Data Scientist,205300,USD,205300,US,0,US,L,"Utilize statistical modeling and machine learning to analyze large datasets and provide actionable insights for business growth. Senior position leading initiatives and mentoring juniors. Key skills: SQL, Tableau, AWS."
551,2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,L,"Conduct A/B testing, interpret complex data, and communicate findings to stakeholders using tools like Python and SQL. Senior position leading initiatives and mentoring juniors. Key skills: TensorFlow, Spark, AWS."
552,2022,SE,FT,Data Scientist,176000,USD,176000,US,100,US,M,"Utilize statistical modeling and machine learning to analyze large datasets and provide actionable insights for business growth. Senior position leading initiatives and mentoring juniors. Key skills: SQL, Python, AWS."
553,2022,SE,FT,Data Scientist,144000,USD,144000,US,100,US,M,"Apply advanced analytics techniques to uncover patterns in data and develop algorithms for forecasting and classification. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, TensorFlow, AWS."
554,2022,SE,FT,Data Engineer,200100,USD,200100,US,100,US,M,"Develop infrastructure for big data handling, including cloud-based storage and distributed computing frameworks. Senior position leading initiatives and mentoring juniors. Key skills: SQL, Spark, Python."
555,2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,"Develop infrastructure for big data handling, including cloud-based storage and distributed computing frameworks. Senior position leading initiatives and mentoring juniors. Key skills: AWS, Tableau, SQL."
556,2022,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M,"Collaborate with data scientists to create robust data architectures that support machine learning workflows. Senior position leading initiatives and mentoring juniors. Key skills: Spark, TensorFlow, Python."
557,2022,SE,FT,Data Engineer,70500,USD,70500,US,0,US,M,"Build and maintain scalable data pipelines to ensure efficient data flow from sources to analytics platforms. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, AWS, Spark."
558,2022,SE,FT,Data Scientist,205300,USD,205300,US,0,US,M,"Design experiments, build predictive models, and collaborate with teams to optimize data-driven decision-making processes. Senior position leading initiatives and mentoring juniors. Key skills: TensorFlow, AWS, Tableau."
559,2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,M,"Conduct A/B testing, interpret complex data, and communicate findings to stakeholders using tools like Python and SQL. Senior position leading initiatives and mentoring juniors. Key skills: TensorFlow, Spark, Tableau."
560,2022,SE,FT,Analytics Engineer,205300,USD,205300,US,0,US,M,"Create reliable data models, automate reporting, and ensure analytics platforms are user-friendly. Senior position leading initiatives and mentoring juniors. Key skills: TensorFlow, Spark, AWS."
561,2022,SE,FT,Analytics Engineer,184700,USD,184700,US,0,US,M,"Focus on data quality engineering, version control for analytics code, and scalable solutions. Senior position leading initiatives and mentoring juniors. Key skills: AWS, Spark, Python."
562,2022,SE,FT,Data Engineer,175100,USD,175100,US,100,US,M,"Build and maintain scalable data pipelines to ensure efficient data flow from sources to analytics platforms. Senior position leading initiatives and mentoring juniors. Key skills: Spark, TensorFlow, Python."
563,2022,SE,FT,Data Engineer,140250,USD,140250,US,100,US,M,"Design ETL processes, optimize databases, and integrate data from multiple systems for real-time processing. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, TensorFlow, AWS."
564,2022,SE,FT,Data Analyst,116150,USD,116150,US,100,US,M,"Conduct ad-hoc analyses, forecast metrics, and assist in data-driven marketing or product strategies. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, TensorFlow, SQL."
565,2022,SE,FT,Data Engineer,54000,USD,54000,US,0,US,M,"Collaborate with data scientists to create robust data architectures that support machine learning workflows. Senior position leading initiatives and mentoring juniors. Key skills: SQL, TensorFlow, Spark."
566,2022,SE,FT,Data Analyst,170000,USD,170000,US,100,US,M,"Develop dashboards in Tableau or Power BI, track KPIs, and present findings to non-technical teams. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, Python, TensorFlow."
567,2022,MI,FT,Data Analyst,50000,GBP,65438,GB,0,GB,M,"Use SQL and Excel to process data, identify anomalies, and recommend actions based on performance metrics. Mid-level role involving independent projects and team collaboration. Key skills: Tableau, Spark, Python."
568,2022,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,"Analyze business data to identify trends, create reports, and support strategic decisions with visualizations. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, AWS, Python."
569,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,"Conduct A/B testing, interpret complex data, and communicate findings to stakeholders using tools like Python and SQL. Senior position leading initiatives and mentoring juniors. Key skills: Python, Tableau, Spark."
570,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M,"Work on data visualization, feature engineering, and model deployment to support product development and strategy. Senior position leading initiatives and mentoring juniors. Key skills: TensorFlow, Spark, Tableau."
571,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,"Work on data visualization, feature engineering, and model deployment to support product development and strategy. Senior position leading initiatives and mentoring juniors. Key skills: SQL, Python, TensorFlow."
572,2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,"Query databases, clean datasets, and perform exploratory analysis to uncover insights for operational improvements. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, Spark, AWS."
573,2022,SE,FT,Data Analyst,69000,USD,69000,US,100,US,M,"Develop dashboards in Tableau or Power BI, track KPIs, and present findings to non-technical teams. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, Python, AWS."
574,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M,"Apply advanced analytics techniques to uncover patterns in data and develop algorithms for forecasting and classification. Senior position leading initiatives and mentoring juniors. Key skills: SQL, TensorFlow, Spark."
575,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,"Work on data visualization, feature engineering, and model deployment to support product development and strategy. Senior position leading initiatives and mentoring juniors. Key skills: SQL, Spark, Python."
576,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M,"Utilize statistical modeling and machine learning to analyze large datasets and provide actionable insights for business growth. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, Python, Spark."
577,2022,SE,FT,Data Analyst,150075,USD,150075,US,100,US,M,"Analyze business data to identify trends, create reports, and support strategic decisions with visualizations. Senior position leading initiatives and mentoring juniors. Key skills: Python, Spark, Tableau."
578,2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,"Design ETL processes, optimize databases, and integrate data from multiple systems for real-time processing. Senior position leading initiatives and mentoring juniors. Key skills: Tableau, Spark, AWS."
579,2022,SE,FT,Data Engineer,25000,USD,25000,US,100,US,M,"Design ETL processes, optimize databases, and integrate data from multiple systems for real-time processing. Senior position leading initiatives and mentoring juniors. Key skills: Python, SQL, Spark."
